tab_code,表章項目,cat01_code,産業分類,cat02_code,性別_基本,area_code,地域,time_code,時間軸（2020～2023）,unit,value,annotation
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,6000,山形県,2021000000,2021年,千円,266.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,6000,山形県,2020000000,2020年,千円,298.1,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,7000,福島県,2023000000,2023年,千円,317.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,7000,福島県,2022000000,2022年,千円,280.1,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,7000,福島県,2021000000,2021年,千円,288.6,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,7000,福島県,2020000000,2020年,千円,297.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,8000,茨城県,2023000000,2023年,千円,288.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,8000,茨城県,2022000000,2022年,千円,330.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,8000,茨城県,2021000000,2021年,千円,292.2,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,8000,茨城県,2020000000,2020年,千円,-,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,9000,栃木県,2023000000,2023年,千円,304.0,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,9000,栃木県,2022000000,2022年,千円,315.1,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,9000,栃木県,2021000000,2021年,千円,302.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,9000,栃木県,2020000000,2020年,千円,318.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,10000,群馬県,2023000000,2023年,千円,226.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,10000,群馬県,2022000000,2022年,千円,267.1,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,10000,群馬県,2021000000,2021年,千円,311.5,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,10000,群馬県,2020000000,2020年,千円,298.7,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,11000,埼玉県,2023000000,2023年,千円,305.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,11000,埼玉県,2022000000,2022年,千円,299.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,11000,埼玉県,2021000000,2021年,千円,308.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,11000,埼玉県,2020000000,2020年,千円,309.5,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,12000,千葉県,2023000000,2023年,千円,372.7,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,12000,千葉県,2022000000,2022年,千円,362.5,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,12000,千葉県,2021000000,2021年,千円,361.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,12000,千葉県,2020000000,2020年,千円,405.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,13000,東京都,2023000000,2023年,千円,644.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,13000,東京都,2022000000,2022年,千円,600.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,13000,東京都,2021000000,2021年,千円,553.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,13000,東京都,2020000000,2020年,千円,590.0,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,14000,神奈川県,2023000000,2023年,千円,357.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,14000,神奈川県,2022000000,2022年,千円,327.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,14000,神奈川県,2021000000,2021年,千円,315.7,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,14000,神奈川県,2020000000,2020年,千円,341.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,15000,新潟県,2023000000,2023年,千円,408.5,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,15000,新潟県,2022000000,2022年,千円,375.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,15000,新潟県,2021000000,2021年,千円,349.7,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,15000,新潟県,2020000000,2020年,千円,389.0,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,16000,富山県,2023000000,2023年,千円,320.1,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,16000,富山県,2022000000,2022年,千円,335.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,16000,富山県,2021000000,2021年,千円,305.5,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,16000,富山県,2020000000,2020年,千円,320.2,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,17000,石川県,2023000000,2023年,千円,396.5,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,17000,石川県,2022000000,2022年,千円,356.2,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,17000,石川県,2021000000,2021年,千円,378.6,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,17000,石川県,2020000000,2020年,千円,304.6,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,18000,福井県,2023000000,2023年,千円,392.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,18000,福井県,2022000000,2022年,千円,368.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,18000,福井県,2021000000,2021年,千円,364.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,18000,福井県,2020000000,2020年,千円,363.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,19000,山梨県,2023000000,2023年,千円,309.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,19000,山梨県,2022000000,2022年,千円,330.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,19000,山梨県,2021000000,2021年,千円,316.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,19000,山梨県,2020000000,2020年,千円,299.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,20000,長野県,2023000000,2023年,千円,314.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,20000,長野県,2022000000,2022年,千円,282.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,20000,長野県,2021000000,2021年,千円,283.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,20000,長野県,2020000000,2020年,千円,273.0,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,21000,岐阜県,2023000000,2023年,千円,302.2,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,21000,岐阜県,2022000000,2022年,千円,285.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,21000,岐阜県,2021000000,2021年,千円,284.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,21000,岐阜県,2020000000,2020年,千円,243.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,22000,静岡県,2023000000,2023年,千円,279.6,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,22000,静岡県,2022000000,2022年,千円,332.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,22000,静岡県,2021000000,2021年,千円,315.0,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,22000,静岡県,2020000000,2020年,千円,261.5,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,23000,愛知県,2023000000,2023年,千円,310.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,23000,愛知県,2022000000,2022年,千円,353.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,23000,愛知県,2021000000,2021年,千円,312.5,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,23000,愛知県,2020000000,2020年,千円,298.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,24000,三重県,2023000000,2023年,千円,322.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,24000,三重県,2022000000,2022年,千円,305.2,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,24000,三重県,2021000000,2021年,千円,314.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,24000,三重県,2020000000,2020年,千円,287.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,25000,滋賀県,2023000000,2023年,千円,-,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,25000,滋賀県,2022000000,2022年,千円,254.2,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,25000,滋賀県,2021000000,2021年,千円,-,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,25000,滋賀県,2020000000,2020年,千円,262.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,26000,京都府,2023000000,2023年,千円,334.2,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,26000,京都府,2022000000,2022年,千円,311.0,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,26000,京都府,2021000000,2021年,千円,311.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,26000,京都府,2020000000,2020年,千円,324.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,27000,大阪府,2023000000,2023年,千円,310.6,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,27000,大阪府,2022000000,2022年,千円,379.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,27000,大阪府,2021000000,2021年,千円,318.0,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,27000,大阪府,2020000000,2020年,千円,-,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,28000,兵庫県,2023000000,2023年,千円,416.6,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,28000,兵庫県,2022000000,2022年,千円,329.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,28000,兵庫県,2021000000,2021年,千円,353.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,28000,兵庫県,2020000000,2020年,千円,345.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,29000,奈良県,2023000000,2023年,千円,-,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,29000,奈良県,2022000000,2022年,千円,433.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,29000,奈良県,2021000000,2021年,千円,424.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,29000,奈良県,2020000000,2020年,千円,426.1,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,30000,和歌山県,2023000000,2023年,千円,354.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,30000,和歌山県,2022000000,2022年,千円,335.0,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,30000,和歌山県,2021000000,2021年,千円,303.2,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,30000,和歌山県,2020000000,2020年,千円,339.7,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,31000,鳥取県,2023000000,2023年,千円,-,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,31000,鳥取県,2022000000,2022年,千円,223.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,31000,鳥取県,2021000000,2021年,千円,225.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,31000,鳥取県,2020000000,2020年,千円,-,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,32000,島根県,2023000000,2023年,千円,259.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,32000,島根県,2022000000,2022年,千円,256.7,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,32000,島根県,2021000000,2021年,千円,263.5,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,32000,島根県,2020000000,2020年,千円,267.5,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,33000,岡山県,2023000000,2023年,千円,318.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,33000,岡山県,2022000000,2022年,千円,264.1,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,33000,岡山県,2021000000,2021年,千円,325.1,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,33000,岡山県,2020000000,2020年,千円,331.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,34000,広島県,2023000000,2023年,千円,237.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,34000,広島県,2022000000,2022年,千円,308.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,34000,広島県,2021000000,2021年,千円,312.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,34000,広島県,2020000000,2020年,千円,252.0,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,35000,山口県,2023000000,2023年,千円,296.2,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,35000,山口県,2022000000,2022年,千円,308.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,35000,山口県,2021000000,2021年,千円,281.6,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,35000,山口県,2020000000,2020年,千円,285.1,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,36000,徳島県,2023000000,2023年,千円,252.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,36000,徳島県,2022000000,2022年,千円,245.1,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,36000,徳島県,2021000000,2021年,千円,271.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,36000,徳島県,2020000000,2020年,千円,257.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,37000,香川県,2023000000,2023年,千円,306.6,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,37000,香川県,2022000000,2022年,千円,286.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,37000,香川県,2021000000,2021年,千円,303.1,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,37000,香川県,2020000000,2020年,千円,284.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,38000,愛媛県,2023000000,2023年,千円,229.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,38000,愛媛県,2022000000,2022年,千円,225.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,38000,愛媛県,2021000000,2021年,千円,216.0,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,38000,愛媛県,2020000000,2020年,千円,222.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,39000,高知県,2023000000,2023年,千円,338.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,39000,高知県,2022000000,2022年,千円,331.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,39000,高知県,2021000000,2021年,千円,317.5,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,39000,高知県,2020000000,2020年,千円,323.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,40000,福岡県,2023000000,2023年,千円,360.2,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,40000,福岡県,2022000000,2022年,千円,295.6,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,40000,福岡県,2021000000,2021年,千円,341.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,40000,福岡県,2020000000,2020年,千円,305.2,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,41000,佐賀県,2023000000,2023年,千円,273.3,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,41000,佐賀県,2022000000,2022年,千円,267.8,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,41000,佐賀県,2021000000,2021年,千円,266.0,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,41000,佐賀県,2020000000,2020年,千円,266.2,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,42000,長崎県,2023000000,2023年,千円,367.1,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,42000,長崎県,2022000000,2022年,千円,245.4,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,42000,長崎県,2021000000,2021年,千円,254.9,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,42000,長崎県,2020000000,2020年,千円,218.0,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,43000,熊本県,2023000000,2023年,千円,254.0,
10,所定内給与額,2,Ｃ 鉱業，採石業，砂利採取業,2,男,43000,熊本県,2022000000,2022年,千円,261.8,
